date,product_id,product_name,category,quantity
2025-09-14,P007,Sweets,Confectionery,20
2025-09-14,P008,Snacks,Packaged Foods,45
2025-09-15,P001,Rice,Staples,40
2025-09-15,P002,Milk,Dairy,36
2025-09-15,P003,Biscuits,Packaged Foods,31
2025-09-15,P004,Cooking Oil,Cooking Essentials,20
2025-09-15,P005,Bread,Bakery,24
2025-09-15,P006,Soft Drinks,Beverages,30
2025-09-15,P007,Sweets,Confectionery,16
2025-09-15,P008,Snacks,Packaged Foods,32
2025-09-16,P001,Rice,Staples,43
2025-09-16,P002,Milk,Dairy,33
2025-09-16,P003,Biscuits,Packaged Foods,31
2025-09-16,P004,Cooking Oil,Cooking Essentials,22
2025-09-16,P005,Bread,Bakery,24
2025-09-16,P006,Soft Drinks,Beverages,30
2025-09-16,P007,Sweets,Confectionery,18
2025-09-16,P008,Snacks,Packaged Foods,30
2025-09-17,P001,Rice,Staples,44
2025-09-17,P002,Milk,Dairy,34
2025-09-17,P003,Biscuits,Packaged Foods,28
2025-09-17,P004,Cooking Oil,Cooking Essentials,21
2025-09-17,P005,Bread,Bakery,25
2025-09-17,P006,Soft Drinks,Beverages,24
2025-09-17,P007,Sweets,Confectionery,16
2025-09-17,P008,Snacks,Packaged Foods,33
2025-09-18,P001,Rice,Staples,42
2025-09-18,P002,Milk,Dairy,36
2025-09-18,P003,Biscuits,Packaged Foods,32
2025-09-18,P004,Cooking Oil,Cooking Essentials,18
2025-09-18,P005,Bread,Bakery,22
2025-09-18,P006,Soft Drinks,Beverages,32
2025-09-18,P007,Sweets,Confectionery,19
2025-09-18,P008,Snacks,Packaged Foods,31
2025-09-19,P001,Rice,Staples,42
2025-09-19,P002,Milk,Dairy,34
2025-09-19,P003,Biscuits,Packaged Foods,27
2025-09-19,P004,Cooking Oil,Cooking Essentials,21
2025-09-19,P005,Bread,Bakery,23
2025-09-19,P006,Soft Drinks,Beverages,30
2025-09-19,P007,Sweets,Confectionery,17
2025-09-19,P008,Snacks,Packaged Foods,29
2025-09-20,P001,Rice,Staples,48
2025-09-20,P002,Milk,Dairy,29
2025-09-20,P003,Biscuits,Packaged Foods,36
2025-09-20,P004,Cooking Oil,Cooking Essentials,21
2025-09-20,P005,Bread,Bakery,30
2025-09-20,P006,Soft Drinks,Beverages,32
2025-09-20,P007,Sweets,Confectionery,24
2025-09-20,P008,Snacks,Packaged Foods,42
2025-09-21,P001,Rice,Staples,54
2025-09-21,P002,Milk,Dairy,37
2025-09-21,P003,Biscuits,Packaged Foods,38
2025-09-21,P004,Cooking Oil,Cooking Essentials,19
2025-09-21,P005,Bread,Bakery,30
2025-09-21,P006,Soft Drinks,Beverages,35
2025-09-21,P007,Sweets,Confectionery,20
2025-09-21,P008,Snacks,Packaged Foods,37
2025-09-22,P001,Rice,Staples,45
2025-09-22,P002,Milk,Dairy,33
2025-09-22,P003,Biscuits,Packaged Foods,31
2025-09-22,P004,Cooking Oil,Cooking Essentials,17
2025-09-22,P005,Bread,Bakery,21
2025-09-22,P006,Soft Drinks,Beverages,31
2025-09-22,P007,Sweets,Confectionery,19
2025-09-22,P008,Snacks,Packaged Foods,29
2025-09-23,P001,Rice,Staples,45
2025-09-23,P002,Milk,Dairy,38
2025-09-23,P003,Biscuits,Packaged Foods,31
2025-09-23,P004,Cooking Oil,Cooking Essentials,20
2025-09-23,P005,Bread,Bakery,27
2025-09-23,P006,Soft Drinks,Beverages,26
2025-09-23,P007,Sweets,Confectionery,18
2025-09-23,P008,Snacks,Packaged Foods,32
2025-09-24,P001,Rice,Staples,44
2025-09-24,P002,Milk,Dairy,34
2025-09-24,P003,Biscuits,Packaged Foods,30
2025-09-24,P004,Cooking Oil,Cooking Essentials,20
2025-09-24,P005,Bread,Bakery,23
2025-09-24,P006,Soft Drinks,Beverages,30
2025-09-24,P007,Sweets,Confectionery,17
2025-09-24,P008,Snacks,Packaged Foods,31
2025-09-25,P001,Rice,Staples,44
2025-09-25,P002,Milk,Dairy,36
2025-09-25,P003,Biscuits,Packaged Foods,25
2025-09-25,P004,Cooking Oil,Cooking Essentials,21
2025-09-25,P005,Bread,Bakery,24
2025-09-25,P006,Soft Drinks,Beverages,31
2025-09-25,P007,Sweets,Confectionery,17
2025-09-25,P008,Snacks,Packaged Foods,32
2025-09-26,P001,Rice,Staples,52
2025-09-26,P002,Milk,Dairy,34
2025-09-26,P003,Biscuits,Packaged Foods,33
2025-09-26,P004,Cooking Oil,Cooking Essentials,20
2025-09-26,P005,Bread,Bakery,26
2025-09-26,P006,Soft Drinks,Beverages,28
2025-09-26,P007,Sweets,Confectionery,19
2025-09-26,P008,Snacks,Packaged Foods,30
2025-09-27,P001,Rice,Staples,46
2025-09-27,P002,Milk,Dairy,35
2025-09-27,P003,Biscuits,Packaged Foods,36
2025-09-27,P004,Cooking Oil,Cooking Essentials,21
2025-09-27,P005,Bread,Bakery,30
2025-09-27,P006,Soft Drinks,Beverages,39
2025-09-27,P007,Sweets,Confectionery,21
2025-09-27,P008,Snacks,Packaged Foods,38
2025-09-28,P001,Rice,Staples,44
2025-09-28,P002,Milk,Dairy,42
2025-09-28,P003,Biscuits,Packaged Foods,37
2025-09-28,P004,Cooking Oil,Cooking Essentials,22
2025-09-28,P005,Bread,Bakery,26
2025-09-28,P006,Soft Drinks,Beverages,36
2025-09-28,P007,Sweets,Confectionery,23
2025-09-28,P008,Snacks,Packaged Foods,39
2025-09-29,P001,Rice,Staples,49
2025-09-29,P002,Milk,Dairy,41
2025-09-29,P003,Biscuits,Packaged Foods,28
2025-09-29,P004,Cooking Oil,Cooking Essentials,18
2025-09-29,P005,Bread,Bakery,23
2025-09-29,P006,Soft Drinks,Beverages,32
2025-09-29,P007,Sweets,Confectionery,20
2025-09-29,P008,Snacks,Packaged Foods,32
2025-09-30,P001,Rice,Staples,45
2025-09-30,P002,Milk,Dairy,33
2025-09-30,P003,Biscuits,Packaged Foods,32
2025-09-30,P004,Cooking Oil,Cooking Essentials,19
2025-09-30,P005,Bread,Bakery,24
2025-09-30,P006,Soft Drinks,Beverages,29
2025-09-30,P007,Sweets,Confectionery,18
2025-09-30,P008,Snacks,Packaged Foods,31
2025-10-01,P001,Rice,Staples,45
2025-10-01,P002,Milk,Dairy,37
2025-10-01,P003,Biscuits,Packaged Foods,34
2025-10-01,P004,Cooking Oil,Cooking Essentials,21
2025-10-01,P005,Bread,Bakery,27
2025-10-01,P006,Soft Drinks,Beverages,28
2025-10-01,P007,Sweets,Confectionery,17
2025-10-01,P008,Snacks,Packaged Foods,34
2025-10-02,P001,Rice,Staples,46
2025-10-02,P002,Milk,Dairy,31
2025-10-02,P003,Biscuits,Packaged Foods,29
2025-10-02,P004,Cooking Oil,Cooking Essentials,20
2025-10-02,P005,Bread,Bakery,24
2025-10-02,P006,Soft Drinks,Beverages,31
2025-10-02,P007,Sweets,Confectionery,19
2025-10-02,P008,Snacks,Packaged Foods,36
2025-10-03,P001,Rice,Staples,46
2025-10-03,P002,Milk,Dairy,35
2025-10-03,P003,Biscuits,Packaged Foods,28
2025-10-03,P004,Cooking Oil,Cooking Essentials,20
2025-10-03,P005,Bread,Bakery,25
2025-10-03,P006,Soft Drinks,Beverages,25
2025-10-03,P007,Sweets,Confectionery,17
2025-10-03,P008,Snacks,Packaged Foods,31
2025-10-04,P001,Rice,Staples,51
2025-10-04,P002,Milk,Dairy,38
2025-10-04,P003,Biscuits,Packaged Foods,35
2025-10-04,P004,Cooking Oil,Cooking Essentials,22
2025-10-04,P005,Bread,Bakery,28
2025-10-04,P006,Soft Drinks,Beverages,30
2025-10-04,P007,Sweets,Confectionery,22
2025-10-04,P008,Snacks,Packaged Foods,43
2025-10-05,P001,Rice,Staples,43
2025-10-05,P002,Milk,Dairy,37
2025-10-05,P003,Biscuits,Packaged Foods,40
2025-10-05,P004,Cooking Oil,Cooking Essentials,20
2025-10-05,P005,Bread,Bakery,29
2025-10-05,P006,Soft Drinks,Beverages,33
2025-10-05,P007,Sweets,Confectionery,25
2025-10-05,P008,Snacks,Packaged Foods,40
2025-10-06,P001,Rice,Staples,45
2025-10-06,P002,Milk,Dairy,39
2025-10-06,P003,Biscuits,Packaged Foods,32
2025-10-06,P004,Cooking Oil,Cooking Essentials,19
2025-10-06,P005,Bread,Bakery,24
2025-10-06,P006,Soft Drinks,Beverages,29
2025-10-06,P007,Sweets,Confectionery,17
2025-10-06,P008,Snacks,Packaged Foods,27
2025-10-07,P001,Rice,Staples,45
2025-10-07,P002,Milk,Dairy,31
2025-10-07,P003,Biscuits,Packaged Foods,34
2025-10-07,P004,Cooking Oil,Cooking Essentials,20
2025-10-07,P005,Bread,Bakery,23
2025-10-07,P006,Soft Drinks,Beverages,26
2025-10-07,P007,Sweets,Confectionery,15
2025-10-07,P008,Snacks,Packaged Foods,29
2025-10-08,P001,Rice,Staples,49
2025-10-08,P002,Milk,Dairy,41
2025-10-08,P003,Biscuits,Packaged Foods,32
2025-10-08,P004,Cooking Oil,Cooking Essentials,20
2025-10-08,P005,Bread,Bakery,24
2025-10-08,P006,Soft Drinks,Beverages,26
2025-10-08,P007,Sweets,Confectionery,21
2025-10-08,P008,Snacks,Packaged Foods,32
2025-10-09,P001,Rice,Staples,53
2025-10-09,P002,Milk,Dairy,39
2025-10-09,P003,Biscuits,Packaged Foods,26
2025-10-09,P004,Cooking Oil,Cooking Essentials,19
2025-10-09,P005,Bread,Bakery,24
2025-10-09,P006,Soft Drinks,Beverages,28
2025-10-09,P007,Sweets,Confectionery,18
2025-10-09,P008,Snacks,Packaged Foods,40
2025-10-10,P001,Rice,Staples,41
2025-10-10,P002,Milk,Dairy,36
2025-10-10,P003,Biscuits,Packaged Foods,31
2025-10-10,P004,Cooking Oil,Cooking Essentials,20
2025-10-10,P005,Bread,Bakery,25
2025-10-10,P006,Soft Drinks,Beverages,26
2025-10-10,P007,Sweets,Confectionery,18
2025-10-10,P008,Snacks,Packaged Foods,33
2025-10-11,P001,Rice,Staples,51
2025-10-11,P002,Milk,Dairy,38
2025-10-11,P003,Biscuits,Packaged Foods,39
2025-10-11,P004,Cooking Oil,Cooking Essentials,23
2025-10-11,P005,Bread,Bakery,29
2025-10-11,P006,Soft Drinks,Beverages,34
2025-10-11,P007,Sweets,Confectionery,22
2025-10-11,P008,Snacks,Packaged Foods,39
2025-10-12,P001,Rice,Staples,50
2025-10-12,P002,Milk,Dairy,35
2025-10-12,P003,Biscuits,Packaged Foods,34
2025-10-12,P004,Cooking Oil,Cooking Essentials,20
2025-10-12,P005,Bread,Bakery,25
2025-10-12,P006,Soft Drinks,Beverages,36
2025-10-12,P007,Sweets,Confectionery,20
2025-10-12,P008,Snacks,Packaged Foods,37
2025-10-13,P001,Rice,Staples,44
2025-10-13,P002,Milk,Dairy,31
2025-10-13,P003,Biscuits,Packaged Foods,31
2025-10-13,P004,Cooking Oil,Cooking Essentials,21
2025-10-13,P005,Bread,Bakery,24
2025-10-13,P006,Soft Drinks,Beverages,27
2025-10-13,P007,Sweets,Confectionery,19
2025-10-13,P008,Snacks,Packaged Foods,30
2025-10-14,P001,Rice,Staples,42
2025-10-14,P002,Milk,Dairy,38
2025-10-14,P003,Biscuits,Packaged Foods,32
2025-10-14,P004,Cooking Oil,Cooking Essentials,21
2025-10-14,P005,Bread,Bakery,27
2025-10-14,P006,Soft Drinks,Beverages,24
2025-10-14,P007,Sweets,Confectionery,20
2025-10-14,P008,Snacks,Packaged Foods,33
2025-10-15,P001,Rice,Staples,49
2025-10-15,P002,Milk,Dairy,36
2025-10-15,P003,Biscuits,Packaged Foods,30
2025-10-15,P004,Cooking Oil,Cooking Essentials,20
2025-10-15,P005,Bread,Bakery,26
2025-10-15,P006,Soft Drinks,Beverages,27
2025-10-15,P007,Sweets,Confectionery,19
2025-10-15,P008,Snacks,Packaged Foods,28
2025-10-16,P001,Rice,Staples,43
2025-10-16,P002,Milk,Dairy,41
2025-10-16,P003,Biscuits,Packaged Foods,28
2025-10-16,P004,Cooking Oil,Cooking Essentials,20
2025-10-16,P005,Bread,Bakery,23
2025-10-16,P006,Soft Drinks,Beverages,29
2025-10-16,P007,Sweets,Confectionery,17
2025-10-16,P008,Snacks,Packaged Foods,32
2025-10-17,P001,Rice,Staples,48
2025-10-17,P002,Milk,Dairy,33
2025-10-17,P003,Biscuits,Packaged Foods,32
2025-10-17,P004,Cooking Oil,Cooking Essentials,21
2025-10-17,P005,Bread,Bakery,27
2025-10-17,P006,Soft Drinks,Beverages,28
2025-10-17,P007,Sweets,Confectionery,23
2025-10-17,P008,Snacks,Packaged Foods,35
2025-10-18,P001,Rice,Staples,51
2025-10-18,P002,Milk,Dairy,34
2025-10-18,P003,Biscuits,Packaged Foods,36
2025-10-18,P004,Cooking Oil,Cooking Essentials,24
2025-10-18,P005,Bread,Bakery,32
2025-10-18,P006,Soft Drinks,Beverages,40
2025-10-18,P007,Sweets,Confectionery,24
2025-10-18,P008,Snacks,Packaged Foods,37
2025-10-19,P001,Rice,Staples,51
2025-10-19,P002,Milk,Dairy,33
2025-10-19,P003,Biscuits,Packaged Foods,32
2025-10-19,P004,Cooking Oil,Cooking Essentials,22
2025-10-19,P005,Bread,Bakery,30
2025-10-19,P006,Soft Drinks,Beverages,38
2025-10-19,P007,Sweets,Confectionery,23
2025-10-19,P008,Snacks,Packaged Foods,41
2025-10-20,P001,Rice,Staples,41
2025-10-20,P002,Milk,Dairy,35
2025-10-20,P003,Biscuits,Packaged Foods,26
2025-10-20,P004,Cooking Oil,Cooking Essentials,17
2025-10-20,P005,Bread,Bakery,26
2025-10-20,P006,Soft Drinks,Beverages,26
2025-10-20,P007,Sweets,Confectionery,19
2025-10-20,P008,Snacks,Packaged Foods,35
2025-10-21,P001,Rice,Staples,43
2025-10-21,P002,Milk,Dairy,37
2025-10-21,P003,Biscuits,Packaged Foods,28
2025-10-21,P004,Cooking Oil,Cooking Essentials,17
2025-10-21,P005,Bread,Bakery,25
2025-10-21,P006,Soft Drinks,Beverages,27
2025-10-21,P007,Sweets,Confectionery,17
2025-10-21,P008,Snacks,Packaged Foods,37
2025-10-22,P001,Rice,Staples,40
2025-10-22,P002,Milk,Dairy,36
2025-10-22,P003,Biscuits,Packaged Foods,28
2025-10-22,P004,Cooking Oil,Cooking Essentials,21
2025-10-22,P005,Bread,Bakery,26
2025-10-22,P006,Soft Drinks,Beverages,29
2025-10-22,P007,Sweets,Confectionery,17
2025-10-22,P008,Snacks,Packaged Foods,30
2025-10-23,P001,Rice,Staples,48
2025-10-23,P002,Milk,Dairy,40
2025-10-23,P003,Biscuits,Packaged Foods,31
2025-10-23,P004,Cooking Oil,Cooking Essentials,19
2025-10-23,P005,Bread,Bakery,26
2025-10-23,P006,Soft Drinks,Beverages,33
2025-10-23,P007,Sweets,Confectionery,18
2025-10-23,P008,Snacks,Packaged Foods,36
2025-10-24,P001,Rice,Staples,42
2025-10-24,P002,Milk,Dairy,35
2025-10-24,P003,Biscuits,Packaged Foods,31
2025-10-24,P004,Cooking Oil,Cooking Essentials,21
2025-10-24,P005,Bread,Bakery,23
2025-10-24,P006,Soft Drinks,Beverages,26
2025-10-24,P007,Sweets,Confectionery,19
2025-10-24,P008,Snacks,Packaged Foods,35
2025-10-25,P001,Rice,Staples,55
2025-10-25,P002,Milk,Dairy,42
2025-10-25,P003,Biscuits,Packaged Foods,36
2025-10-25,P004,Cooking Oil,Cooking Essentials,21
2025-10-25,P005,Bread,Bakery,31
2025-10-25,P006,Soft Drinks,Beverages,38
2025-10-25,P007,Sweets,Confectionery,21
2025-10-25,P008,Snacks,Packaged Foods,37
2025-10-26,P001,Rice,Staples,51
2025-10-26,P002,Milk,Dairy,36
2025-10-26,P003,Biscuits,Packaged Foods,36
2025-10-26,P004,Cooking Oil,Cooking Essentials,23
2025-10-26,P005,Bread,Bakery,30
2025-10-26,P006,Soft Drinks,Beverages,39
2025-10-26,P007,Sweets,Confectionery,20
2025-10-26,P008,Snacks,Packaged Foods,41
2025-10-27,P001,Rice,Staples,48
2025-10-27,P002,Milk,Dairy,31
2025-10-27,P003,Biscuits,Packaged Foods,28
2025-10-27,P004,Cooking Oil,Cooking Essentials,19
2025-10-27,P005,Bread,Bakery,25
2025-10-27,P006,Soft Drinks,Beverages,32
2025-10-27,P007,Sweets,Confectionery,21
2025-10-27,P008,Snacks,Packaged Foods,30
2025-10-28,P001,Rice,Staples,47
2025-10-28,P002,Milk,Dairy,37
2025-10-28,P003,Biscuits,Packaged Foods,31
2025-10-28,P004,Cooking Oil,Cooking Essentials,21
2025-10-28,P005,Bread,Bakery,26
2025-10-28,P006,Soft Drinks,Beverages,32
2025-10-28,P007,Sweets,Confectionery,20
2025-10-28,P008,Snacks,Packaged Foods,29
2025-10-29,P001,Rice,Staples,48
2025-10-29,P002,Milk,Dairy,37
2025-10-29,P003,Biscuits,Packaged Foods,31
2025-10-29,P004,Cooking Oil,Cooking Essentials,22
2025-10-29,P005,Bread,Bakery,25
2025-10-29,P006,Soft Drinks,Beverages,28
2025-10-29,P007,Sweets,Confectionery,18
2025-10-29,P008,Snacks,Packaged Foods,27
2025-10-30,P001,Rice,Staples,45
2025-10-30,P002,Milk,Dairy,33
2025-10-30,P003,Biscuits,Packaged Foods,27
2025-10-30,P004,Cooking Oil,Cooking Essentials,22
2025-10-30,P005,Bread,Bakery,26
2025-10-30,P006,Soft Drinks,Beverages,28
2025-10-30,P007,Sweets,Confectionery,17
2025-10-30,P008,Snacks,Packaged Foods,33
2025-10-31,P001,Rice,Staples,49
2025-10-31,P002,Milk,Dairy,33
2025-10-31,P003,Biscuits,Packaged Foods,30
2025-10-31,P004,Cooking Oil,Cooking Essentials,21
2025-10-31,P005,Bread,Bakery,21
2025-10-31,P006,Soft Drinks,Beverages,28
2025-10-31,P007,Sweets,Confectionery,17
2025-10-31,P008,Snacks,Packaged Foods,32
2025-11-01,P001,Rice,Staples,48
2025-11-01,P002,Milk,Dairy,37
2025-11-01,P003,Biscuits,Packaged Foods,41
2025-11-01,P004,Cooking Oil,Cooking Essentials,21
2025-11-01,P005,Bread,Bakery,29
2025-11-01,P006,Soft Drinks,Beverages,41
2025-11-01,P007,Sweets,Confectionery,22
2025-11-01,P008,Snacks,Packaged Foods,45
2025-11-02,P001,Rice,Staples,50
2025-11-02,P002,Milk,Dairy,42
2025-11-02,P003,Biscuits,Packaged Foods,38
2025-11-02,P004,Cooking Oil,Cooking Essentials,22
2025-11-02,P005,Bread,Bakery,29
2025-11-02,P006,Soft Drinks,Beverages,35
2025-11-02,P007,Sweets,Confectionery,23
2025-11-02,P008,Snacks,Packaged Foods,42
2025-11-03,P001,Rice,Staples,45
2025-11-03,P002,Milk,Dairy,34
2025-11-03,P003,Biscuits,Packaged Foods,29
2025-11-03,P004,Cooking Oil,Cooking Essentials,22
2025-11-03,P005,Bread,Bakery,27
2025-11-03,P006,Soft Drinks,Beverages,27
2025-11-03,P007,Sweets,Confectionery,17
2025-11-03,P008,Snacks,Packaged Foods,33
2025-11-04,P001,Rice,Staples,51
2025-11-04,P002,Milk,Dairy,39
2025-11-04,P003,Biscuits,Packaged Foods,28
2025-11-04,P004,Cooking Oil,Cooking Essentials,20
2025-11-04,P005,Bread,Bakery,24
2025-11-04,P006,Soft Drinks,Beverages,29
2025-11-04,P007,Sweets,Confectionery,21
2025-11-04,P008,Snacks,Packaged Foods,30
2025-11-05,P001,Rice,Staples,41
2025-11-05,P002,Milk,Dairy,34
2025-11-05,P003,Biscuits,Packaged Foods,32
2025-11-05,P004,Cooking Oil,Cooking Essentials,22
2025-11-05,P005,Bread,Bakery,27
2025-11-05,P006,Soft Drinks,Beverages,33
2025-11-05,P007,Sweets,Confectionery,17
2025-11-05,P008,Snacks,Packaged Foods,38
2025-11-06,P001,Rice,Staples,47
2025-11-06,P002,Milk,Dairy,39
2025-11-06,P003,Biscuits,Packaged Foods,29
2025-11-06,P004,Cooking Oil,Cooking Essentials,21
2025-11-06,P005,Bread,Bakery,27
2025-11-06,P006,Soft Drinks,Beverages,35
2025-11-06,P007,Sweets,Confectionery,18
2025-11-06,P008,Snacks,Packaged Foods,37
2025-11-07,P001,Rice,Staples,45
2025-11-07,P002,Milk,Dairy,39
2025-11-07,P003,Biscuits,Packaged Foods,34
2025-11-07,P004,Cooking Oil,Cooking Essentials,24
2025-11-07,P005,Bread,Bakery,26
2025-11-07,P006,Soft Drinks,Beverages,36
2025-11-07,P007,Sweets,Confectionery,24
2025-11-07,P008,Snacks,Packaged Foods,34
2025-11-08,P001,Rice,Staples,81
2025-11-08,P002,Milk,Dairy,61
2025-11-08,P003,Biscuits,Packaged Foods,57
2025-11-08,P004,Cooking Oil,Cooking Essentials,33
2025-11-08,P005,Bread,Bakery,48
2025-11-08,P006,Soft Drinks,Beverages,64
2025-11-08,P007,Sweets,Confectionery,57
2025-11-08,P008,Snacks,Packaged Foods,73
2025-11-09,P001,Rice,Staples,52
2025-11-09,P002,Milk,Dairy,35
2025-11-09,P003,Biscuits,Packaged Foods,34
2025-11-09,P004,Cooking Oil,Cooking Essentials,22
2025-11-09,P005,Bread,Bakery,31
2025-11-09,P006,Soft Drinks,Beverages,42
2025-11-09,P007,Sweets,Confectionery,20
2025-11-09,P008,Snacks,Packaged Foods,41
2025-11-10,P001,Rice,Staples,41
2025-11-10,P002,Milk,Dairy,38
2025-11-10,P003,Biscuits,Packaged Foods,28
2025-11-10,P004,Cooking Oil,Cooking Essentials,19
2025-11-10,P005,Bread,Bakery,24
2025-11-10,P006,Soft Drinks,Beverages,28
2025-11-10,P007,Sweets,Confectionery,18
2025-11-10,P008,Snacks,Packaged Foods,33
2025-11-11,P001,Rice,Staples,45
2025-11-11,P002,Milk,Dairy,31
2025-11-11,P003,Biscuits,Packaged Foods,32
2025-11-11,P004,Cooking Oil,Cooking Essentials,20
2025-11-11,P005,Bread,Bakery,27
2025-11-11,P006,Soft Drinks,Beverages,26
2025-11-11,P007,Sweets,Confectionery,16
2025-11-11,P008,Snacks,Packaged Foods,32
2025-11-12,P001,Rice,Staples,50
2025-11-12,P002,Milk,Dairy,35
2025-11-12,P003,Biscuits,Packaged Foods,30
2025-11-12,P004,Cooking Oil,Cooking Essentials,19
2025-11-12,P005,Bread,Bakery,29
2025-11-12,P006,Soft Drinks,Beverages,26
2025-11-12,P007,Sweets,Confectionery,17
2025-11-12,P008,Snacks,Packaged Foods,33
2025-11-13,P001,Rice,Staples,38
2025-11-13,P002,Milk,Dairy,39
2025-11-13,P003,Biscuits,Packaged Foods,31
2025-11-13,P004,Cooking Oil,Cooking Essentials,21
2025-11-13,P005,Bread,Bakery,26
2025-11-13,P006,Soft Drinks,Beverages,28
2025-11-13,P007,Sweets,Confectionery,16
2025-11-13,P008,Snacks,Packaged Foods,32
2025-11-14,P001,Rice,Staples,41
2025-11-14,P002,Milk,Dairy,36
2025-11-14,P003,Biscuits,Packaged Foods,32
2025-11-14,P004,Cooking Oil,Cooking Essentials,22
2025-11-14,P005,Bread,Bakery,26
2025-11-14,P006,Soft Drinks,Beverages,30
2025-11-14,P007,Sweets,Confectionery,18
2025-11-14,P008,Snacks,Packaged Foods,31
2025-11-15,P001,Rice,Staples,51
2025-11-15,P002,Milk,Dairy,36
2025-11-15,P003,Biscuits,Packaged Foods,37
2025-11-15,P004,Cooking Oil,Cooking Essentials,20
2025-11-15,P005,Bread,Bakery,27
2025-11-15,P006,Soft Drinks,Beverages,38
2025-11-15,P007,Sweets,Confectionery,24
2025-11-15,P008,Snacks,Packaged Foods,37
2025-11-16,P001,Rice,Staples,52
2025-11-16,P002,Milk,Dairy,35
2025-11-16,P003,Biscuits,Packaged Foods,36
2025-11-16,P004,Cooking Oil,Cooking Essentials,24
2025-11-16,P005,Bread,Bakery,30
2025-11-16,P006,Soft Drinks,Beverages,38
2025-11-16,P007,Sweets,Confectionery,25
2025-11-16,P008,Snacks,Packaged Foods,38
2025-11-17,P001,Rice,Staples,41
2025-11-17,P002,Milk,Dairy,33
2025-11-17,P003,Biscuits,Packaged Foods,29
2025-11-17,P004,Cooking Oil,Cooking Essentials,16
2025-11-17,P005,Bread,Bakery,25
2025-11-17,P006,Soft Drinks,Beverages,27
2025-11-17,P007,Sweets,Confectionery,19
2025-11-17,P008,Snacks,Packaged Foods,33
2025-11-18,P001,Rice,Staples,43
2025-11-18,P002,Milk,Dairy,37
2025-11-18,P003,Biscuits,Packaged Foods,32
2025-11-18,P004,Cooking Oil,Cooking Essentials,19
2025-11-18,P005,Bread,Bakery,24
2025-11-18,P006,Soft Drinks,Beverages,23
2025-11-18,P007,Sweets,Confectionery,16
2025-11-18,P008,Snacks,Packaged Foods,30
2025-11-19,P001,Rice,Staples,45
2025-11-19,P002,Milk,Dairy,32
2025-11-19,P003,Biscuits,Packaged Foods,29
2025-11-19,P004,Cooking Oil,Cooking Essentials,18
2025-11-19,P005,Bread,Bakery,25
2025-11-19,P006,Soft Drinks,Beverages,29
2025-11-19,P007,Sweets,Confectionery,19
2025-11-19,P008,Snacks,Packaged Foods,32
2025-11-20,P001,Rice,Staples,39
2025-11-20,P002,Milk,Dairy,33
2025-11-20,P003,Biscuits,Packaged Foods,29
2025-11-20,P004,Cooking Oil,Cooking Essentials,19
2025-11-20,P005,Bread,Bakery,25
2025-11-20,P006,Soft Drinks,Beverages,31
2025-11-20,P007,Sweets,Confectionery,19
2025-11-20,P008,Snacks,Packaged Foods,29
2025-11-21,P001,Rice,Staples,47
2025-11-21,P002,Milk,Dairy,37
2025-11-21,P003,Biscuits,Packaged Foods,28
2025-11-21,P004,Cooking Oil,Cooking Essentials,21
2025-11-21,P005,Bread,Bakery,25
2025-11-21,P006,Soft Drinks,Beverages,25
2025-11-21,P007,Sweets,Confectionery,19
2025-11-21,P008,Snacks,Packaged Foods,33
2025-11-22,P001,Rice,Staples,49
2025-11-22,P002,Milk,Dairy,37
2025-11-22,P003,Biscuits,Packaged Foods,34
2025-11-22,P004,Cooking Oil,Cooking Essentials,23
2025-11-22,P005,Bread,Bakery,29
2025-11-22,P006,Soft Drinks,Beverages,37
2025-11-22,P007,Sweets,Confectionery,23
2025-11-22,P008,Snacks,Packaged Foods,37
2025-11-23,P001,Rice,Staples,46
2025-11-23,P002,Milk,Dairy,31
2025-11-23,P003,Biscuits,Packaged Foods,37
2025-11-23,P004,Cooking Oil,Cooking Essentials,20
2025-11-23,P005,Bread,Bakery,29
2025-11-23,P006,Soft Drinks,Beverages,37
2025-11-23,P007,Sweets,Confectionery,23
2025-11-23,P008,Snacks,Packaged Foods,37
2025-11-24,P001,Rice,Staples,45
2025-11-24,P002,Milk,Dairy,40
2025-11-24,P003,Biscuits,Packaged Foods,34
2025-11-24,P004,Cooking Oil,Cooking Essentials,22
2025-11-24,P005,Bread,Bakery,26
2025-11-24,P006,Soft Drinks,Beverages,26
2025-11-24,P007,Sweets,Confectionery,19
2025-11-24,P008,Snacks,Packaged Foods,32
2025-11-25,P001,Rice,Staples,47
2025-11-25,P002,Milk,Dairy,33
2025-11-25,P003,Biscuits,Packaged Foods,30
2025-11-25,P004,Cooking Oil,Cooking Essentials,20
2025-11-25,P005,Bread,Bakery,25
2025-11-25,P006,Soft Drinks,Beverages,29
2025-11-25,P007,Sweets,Confectionery,17
2025-11-25,P008,Snacks,Packaged Foods,29
2025-11-26,P001,Rice,Staples,51
2025-11-26,P002,Milk,Dairy,42
2025-11-26,P003,Biscuits,Packaged Foods,31
2025-11-26,P004,Cooking Oil,Cooking Essentials,18
2025-11-26,P005,Bread,Bakery,23
2025-11-26,P006,Soft Drinks,Beverages,29
2025-11-26,P007,Sweets,Confectionery,20
2025-11-26,P008,Snacks,Packaged Foods,29
2025-11-27,P001,Rice,Staples,45
2025-11-27,P002,Milk,Dairy,36
